"sim.id","xdesign1","xdesign2","xdesign3","xdesign4","xdesign5","xdesign6","xdesign7","xdesign8","xdesign9","xdesign10","xdesign11","xdesign12","xdesign13","xdesign14","xdesign15","conception.alpha_base","person.art.accept.threshold.dist.fixed.value","person.eagerness.man.dist.gamma.a","person.eagerness.man.dist.gamma.b","person.eagerness.woman.dist.gamma.a","person.eagerness.woman.dist.gamma.b","formation.hazard.agegapry.numrel_man","formation.hazard.agegapry.numrel_woman","formation.hazard.agegapry.eagerness_diff","formation.hazard.agegapry.gap_factor_man_exp","formation.hazard.agegapry.gap_factor_woman_exp","person.agegap.man.dist.normal.mu","person.agegap.woman.dist.normal.mu","person.agegap.man.dist.normal.sigma","person.agegap.woman.dist.normal.sigma"
944,0.530623247091038,0.59459339036094,0.284718517083675,0.103719694463381,0.149075137386875,0.809858267127226,0.355250629667658,0.108559694130439,0.454261155232477,0.108889952258517,0.624360389316455,0.981413400184674,0.636087967624888,0.97133280834478,0.3797071870449,-2.13875350581792,0.69729669518047,0.970134072208777,33.1115908339014,0.793797678602937,54.2957480138168,-1.00264911846528,-1.34801642821738,-0.0327443306860514,-1.38022105251563,-0.8132035717519,5.92565360073869,4.54435187049955,1.97133280834478,1.3797071870449
945,0.412591580963849,0.910208574990276,0.474584123771638,0.76036712084633,0.599020802473805,0.138445696240757,0.130510168882397,0.992525332300613,0.43134353215325,0.478034190341054,0.359425017007316,0.528598588441809,0.220740056075777,0.412464669097836,0.0300714609306306,-2.3748168380723,0.855104287495138,1.21695936090313,52.8110136253899,1.37872704321595,34.1533708872227,-1.31728576356464,-0.110464534779141,-0.034119388070805,-0.97416239062484,-1.10463248129195,4.11439435376724,2.88296022430311,1.41246466909784,1.03007146093063
946,0.995596574638504,0.0567463820044262,0.14449966855254,0.9433215017862,0.696416905716062,0.42241422223486,0.753787266712481,0.0505301469222953,0.0567064422671683,0.0171710649911935,0.620847208241466,0.964027052777664,0.347644007132854,0.410993329664227,0.56699267003142,-1.20880685072299,0.428373191002213,0.787849569118302,58.299645053586,1.50534197743088,42.6724266670458,-0.444697826602527,-1.42925779430879,-0.0565976134639699,-1.48111182850969,-0.817068070934387,5.85610821111066,3.39057602853142,1.41099332966423,1.56699267003142
947,0.00569852250798916,0.0963867031346696,0.209058139975959,0.584797576732468,0.50687321914422,0.433996781793423,0.909848002051469,0.934547264480032,0.621087286643994,0.364148239734583,0.579635556701416,0.00838687100385626,0.342881966981416,0.418313912094105,0.429955840669572,-3.18860295498402,0.448193351567335,0.871775581968746,47.543927301974,1.25893518488749,43.0199034538027,-0.226212797127944,-0.191633829727955,-0.0227347628013603,-1.09943693629196,-0.862400887628443,2.03354748401543,3.37152786792566,1.41831391209411,1.42995584066957
948,0.880322898587522,0.365683085077442,0.609007576039061,0.0719780177699092,0.0430540958841642,0.233301583817384,0.372373120150684,0.200232034152374,0.107442782432151,0.511307845687649,0.916142214378342,0.68946079500361,0.882383925822563,0.309277521163691,0.677846138121715,-1.43935420282496,0.582841542538721,1.39170984885078,32.1593405330973,0.655970324649413,36.9990475145215,-0.978677631789042,-1.21967515218668,-0.0535534330540709,-0.937561369743586,-0.492243564183824,4.75784318001444,5.52953570329025,1.30927752116369,1.67784613812172
949,0.815081605063751,0.625561134523091,0.103785219737484,0.876763737069909,0.510775587786144,0.568595648117519,0.693385610592086,0.139383045879503,0.103722982890594,0.438336797813419,0.0166766720879823,0.948408956579709,0.0751339560141787,0.661716351396094,0.916094827179176,-1.5698367898725,0.712780567261546,0.734920785658729,56.3029121120973,1.26400826412199,47.0578694435256,-0.52926014517108,-1.3048637357687,-0.0537766210265644,-1.01782952240524,-1.48165566070322,5.79363582631884,2.30053582405671,1.66171635139609,1.91609482717918
950,0.113804120808219,0.946004328376769,0.246343144219524,0.0929387402236462,0.931716110218937,0.678793802605631,0.18258489484402,0.402540432224205,0.675107642068217,0.588199284223064,0.313469507279185,0.949924499415637,0.640019366908508,0.745277672140859,0.725972423328552,-2.97239175838356,0.873002164188384,0.920246087485381,32.7881622067094,1.81123094328462,50.3638140781689,-1.24438114721837,-0.936443394886113,-0.019493541475907,-0.85298078735463,-1.1551835419929,5.79969799766255,4.56007746763403,1.74527767214086,1.72597242332855
951,0.578051300304011,0.116506748899041,0.213891167499435,0.837958502909479,0.436381283001974,0.186243561604371,0.188312022897104,0.261481818688723,0.240962548746262,0.199007239585898,0.734372858087067,0.429511232285916,0.577816697273403,0.122049082520573,0.189449071139408,-2.04389739939198,0.458253374449521,0.878058517749266,55.1387550872844,1.16729566790257,35.5873068481311,-1.23636316794405,-1.13392545383579,-0.0455422470752243,-1.28109203645551,-0.692189856104227,3.71804492914366,4.31126678909361,1.12204908252057,1.18944907113941
952,0.155428619825126,0.129744175046838,0.774270239135095,0.403710859202004,0.458495463034138,0.205714527634283,0.97712701739821,0.66806895257781,0.270990635716822,0.453965530233613,0.214397928890307,0.340011408206696,0.824161658909637,0.518958410402915,0.575092458891993,-2.88914276034975,0.464872087523419,1.60655131087562,42.1113257760601,1.19604410194438,36.1714358290285,-0.132022175642507,-0.564703466391067,-0.0437405618569907,-1.00063791674303,-1.26416227822066,3.36004563282679,5.29664663563855,1.51895841040292,1.57509245889199
953,0.920860623575592,0.213095573332316,0.117406263322414,0.850283915746336,0.14244340101257,0.0330342455492355,0.63663049891917,0.0436674887435511,0.673191230494374,0.211695819358341,0.341325631299677,0.593201080871125,0.308875179286581,0.773303517631876,0.0925181201783319,-1.35827875284882,0.506547786666158,0.752628142319138,55.5085174723901,0.785176421316341,30.9910273664771,-0.608717301513162,-1.43886551575903,-0.0196085261703376,-1.26713459870582,-1.12454180557036,4.3728043234845,3.23550071714632,1.77330351763188,1.09251812017833
954,0.0696863001816285,0.939941730509978,0.787537782511519,0.856356001540553,0.668439152956319,0.4485247042845,0.973646757500246,0.127698172829735,0.604027159394696,0.735546984233583,0.389639167702446,0.703891514550274,0.744041730752836,0.347302985244275,0.105882647568515,-3.06062739963674,0.869970865254989,1.62379911726497,55.6906800462166,1.46897089884322,43.455741128535,-0.136894539499655,-1.32122255803837,-0.0237583704363182,-0.690898317343059,-1.07139691552731,4.81556605820109,4.97616692301134,1.34730298524428,1.10588264756852
955,0.418292321050074,0.701392294149691,0.137406520792438,0.876400166586662,0.193707587256252,0.884155788275724,0.962372820982865,0.284964933421773,0.379994454016288,0.186598321305898,0.210405511521424,0.428452384364015,0.306906833059775,0.946843945036177,0.811624776949019,-2.36341535789985,0.750696147074845,0.77862847703017,56.2920049975999,0.851819863433127,56.5246736482717,-0.15267805062399,-1.10104909320952,-0.0372003327590227,-1.29474184656351,-1.26855393732643,3.71380953745606,3.2276273322391,1.94684394503618,1.81162477694902
956,0.516058531843436,0.962239835145573,0.133959225247459,0.774594833189311,0.43371059406766,0.548579721096903,0.479794875045152,0.00872532542655245,0.402511257896665,0.792347883237371,0.846078633144964,0.126628157746357,0.0880778175308369,0.170396903076209,0.759214006007028,-2.16788293631313,0.881119917572786,0.774146992821697,53.2378449956793,1.16382377228796,46.4573916329071,-0.828287174936787,-1.48778454440283,-0.0358493245262001,-0.628417328438892,-0.56931350354054,2.50651263098543,2.35231127012335,1.17039690307621,1.75921400600703
957,0.66462985023732,0.17084250714009,0.289288434107788,0.667167806274413,0.00136210194090381,0.752609194261332,0.590759991289116,0.670372486780398,0.873065062261031,0.109408426281996,0.985073271049807,0.533646402137975,0.68421723583915,0.199258277636021,0.84454991396827,-1.87074029952536,0.485421253570045,0.976074964340124,50.0150341882324,0.601770732523175,52.57827582784,-0.672936012195237,-0.561478518507443,-0.00761609626433812,-1.3796507310898,-0.416419401845212,4.1345856085519,4.7368689433566,1.19925827763602,1.84454991396827
958,0.346362722853354,0.733061247501833,0.778156326272525,0.853325164817274,0.472640446958287,0.203620724797404,0.416109357424701,0.170327259040282,0.0706780028929934,0.738708669454635,0.283810401175482,0.726394038014424,0.543323309779167,0.464685021509727,0.150301878143412,-2.50727455429329,0.766530623750916,1.61160322415428,55.5997549445182,1.21443258104577,36.1086217439221,-0.917446899605418,-1.2615418373436,-0.0557593198264204,-0.687420463599901,-1.18780855870697,4.9055761520577,4.17329323911667,1.46468502150973,1.15030187814341
959,0.721630334062968,0.120675562144102,0.243612089743682,0.611368856588844,0.858289097636628,0.517402849572245,0.779380042898469,0.275594719571838,0.54927284806082,0.138404933636232,0.140009713752816,0.366603045526737,0.0158989959874501,0.79777759441485,0.941204667731654,-1.75673933187407,0.460337781072051,0.916695716666787,48.3410656976653,1.71577582692762,45.5220854871674,-0.408867939942144,-1.11416739259943,-0.0270436291163508,-1.34775457300014,-1.3459893148719,3.46641218210695,2.0635959839498,1.79777759441485,1.94120466773165
960,0.0799988482074502,0.282414928368448,0.588196019450358,0.887955756066833,0.845930620480794,0.281248597355404,0.231602603731056,0.717884123507266,0.829283966674469,0.191430695828361,0.247916884055827,0.917119150294146,0.821842489723271,0.176185959538911,0.361757040820085,-3.0400023035851,0.541207464184224,1.36465482528547,56.638672682005,1.69970980662503,38.4374579206621,-1.17575635477652,-0.494962227089827,-0.0102429619995318,-1.2894262345888,-1.22729142753859,5.66847660117658,5.28736995889309,1.17618595953891,1.36175704082008
961,0.737312515278812,0.922136164065916,0.41210037382304,0.0375340987159871,0.937094598417481,0.807130107403112,0.205547245880744,0.657842379986929,0.492806753143668,0.873152470967732,0.525173393236008,0.85369684855314,0.348123881699828,0.455541060082459,0.785765457928491,-1.72537496944238,0.861068082032958,1.13573048596995,31.1260229614796,1.81822297794273,54.2139032220934,-1.21223385576696,-0.579020668018299,-0.0304315948113799,-0.539532281935494,-0.922309267440392,5.41478739421256,3.39249552679931,1.45554106008246,1.78576545792849
962,0.634807934775017,0.780344090210895,0.161103639951131,0.821881409988894,0.745770799686046,0.259726396188916,0.624259897269464,0.157290092473229,0.722256662195083,0.219406139247275,0.658748022748778,0.0300596354628603,0.0172751496640655,0.116576981990132,0.292858091984099,-1.93038413044997,0.790172045105447,0.80943473193647,54.6564422996668,1.56950203959186,37.7917918856675,-0.626036143822751,-1.27979387053748,-0.016664600268295,-1.258653246828,-0.775377174976344,2.12023854185144,2.06910059865626,1.11657698199013,1.2928580919841
963,0.0613833889431941,0.722628436556707,0.433931897551908,0.360714865015975,0.0234812774285674,0.24522077288044,0.720948595084871,0.0455058471097921,0.886022452534021,0.227106990648899,0.828017424628294,0.0898077863544847,0.445353223201819,0.991597109646381,0.883253588097636,-3.07723322211361,0.761314218278353,1.16411146681748,40.8214459504792,0.630525660657138,37.3566231864132,-0.490671966881181,-1.43629181404629,-0.00683865284795872,-1.25018231028621,-0.589180832908877,2.35923114541794,3.78141289280727,1.99159710964638,1.88325358809764
964,0.0890839957028317,0.89528981876156,0.0962356867833684,0.468952360369731,0.0315915822507814,0.351847336242131,0.476852809516868,0.498004256090149,0.444821348137377,0.560315315014527,0.778700342730774,0.651720225590436,0.667437627912344,0.525238132950229,0.503411653623916,-3.02183200859434,0.84764490938078,0.725106392818379,44.0685708110919,0.641069056926016,40.5554200872639,-0.832406066676385,-0.802794041473791,-0.0333107191117574,-0.88365315348402,-0.643429622996148,4.60688090236175,4.66975051164938,1.52523813295023,1.50341165362392
965,0.795881599561311,0.704937765284286,0.0286518708240862,0.713909922493777,0.216543260073755,0.477681356248446,0.915451896991891,0.225768631149239,0.298695029413638,0.613074074494032,0.871957077163427,0.734584131422297,0.101614037014699,0.381748443469871,0.242380704877432,-1.60823680087738,0.752468882642143,0.637247432071312,51.4172976748133,0.881506238095881,44.3304406874534,-0.218367344211353,-1.18392391639107,-0.0420782982351817,-0.825618518056565,-0.54084721512023,4.93833652568919,2.4064561480588,1.38174844346987,1.24238070487743
966,0.378197725511622,0.482957448708049,0.376723672932324,0.196763837524845,0.563831313994868,0.910618654151758,0.590056360437224,0.289534403017412,0.908754265854911,0.933151117788317,0.957062588027678,0.327614138146397,0.521998249944765,0.149409503899359,0.174525702357603,-2.44360454897676,0.641478724354024,1.08974077481202,35.9029151257454,1.33298070819333,57.3185596245527,-0.673921095387886,-1.09465183577562,-0.00547474404870532,-0.473533770432851,-0.447231153169554,3.31045655258559,4.08799299977906,1.14940950389936,1.1745257023576
967,0.117937050859754,0.535430500389542,0.152450698254009,0.607993397287248,0.196776609175373,0.578986630614536,0.835507014938475,0.0165269958614372,0.744334134454994,0.928304668171021,0.842434878877209,0.482944689676166,0.551359337017406,0.266881538671286,0.00448176930099726,-2.96412589828049,0.667715250194771,0.798185907730212,48.2398019186174,0.855809591927985,47.3695989184361,-0.330290179086135,-1.47686220579399,-0.0153399519327003,-0.478864865011877,-0.57332163323507,3.93177875870466,4.20543734806962,1.26688153867129,1.004481769301
968,0.564858361169385,0.452888390317559,0.614799444736913,0.60111408314916,0.360960285420685,0.987588536462591,0.589364342721179,0.687987792647133,0.648511317538098,0.350595349113302,0.189231075663585,0.889641313722823,0.735010698996174,0.489870585154276,0.183235030912794,-2.07028327766123,0.62644419515878,1.39923927815799,48.0334224944748,1.06924837104689,59.6276560938777,-0.674889920190349,-0.536817090294013,-0.0210893209477141,-1.11434511597537,-1.29184581677006,5.55856525489129,4.9400427959847,1.48987058515428,1.18323503091279
969,0.899493753310914,0.733597649201906,0.105369917944539,0.86173212878344,0.505294136454506,0.457912491080817,0.0435462647066452,0.468830451539252,0.796484846671267,0.838694255597889,0.443785461475297,0.601567295806638,0.415051262927242,0.393684323983422,0.203263356861969,-1.40101249337817,0.766798824600953,0.736980893327901,55.8519638635032,1.25688237739086,43.7373747324245,-1.4390352294107,-0.843637367845047,-0.012210909199724,-0.577436318842321,-1.01183599237717,4.40626918322655,3.66020505170897,1.39368432398342,1.20326335686197
970,0.689457072304251,0.138103315469809,0.450901229874697,0.107441606462623,0.0988591826839062,0.605924265694494,0.445867437796046,0.358678927091106,0.594274367280304,0.101377659261071,0.876200956407003,0.698706344745743,0.701667248607924,0.598587042863636,0.152718612153549,-1.8210858553915,0.469051657734904,1.18617159883711,33.2232481938787,0.728516937489078,48.1777279708348,-0.875785587085535,-0.997849502072452,-0.0243435379631817,-1.38848457481282,-0.536178947952296,4.79482537898297,4.80666899443169,1.59858704286364,1.15271861215355
971,0.344474771275961,0.609306820449264,0.697344725905452,0.977984344001394,0.594625964708781,0.152737417536012,0.461614023908197,0.57476884247611,0.727337715555759,0.91643766724458,0.535199038154756,0.795488831011268,0.628879513607671,0.136870170147469,0.476417706230655,-2.51105045744808,0.704653410224632,1.50654814367709,59.3395303200418,1.37301375412142,34.5821225260803,-0.853740366528525,-0.695323620533446,-0.0163597370666545,-0.491918566030962,-0.911281058029768,5.18195532404507,4.51551805443068,1.13687017014747,1.47641770623066
972,0.784290547432688,0.161942735273546,0.770694113402472,0.69044566044972,0.777830531035239,0.116855511054397,0.858108910058315,0.619742015086891,0.240414063174278,0.38149937279569,0.129360986214752,0.0752478463002481,0.749842522162789,0.616876127955814,0.125457428912322,-1.63141890513462,0.480971367636773,1.60190234742321,50.7133698134916,1.61117969034581,33.5056653316319,-0.29864752591836,-0.632361178878353,-0.0455751562095433,-1.08035068992474,-1.35770291516377,2.30099138520099,4.99937008865116,1.61687612795581,1.12545742891232
973,0.388073961376523,0.238832973359929,0.772971612745586,0.706295376858364,0.402863216762741,0.646466417144984,0.27631509492003,0.473969383470869,0.236820248795828,0.18952954701505,0.687393056878354,0.312760058918813,0.412842340962806,0.841455898225152,0.813614608256457,-2.42385207724695,0.519416486679964,1.60486309656926,51.1888613057509,1.12372218179156,49.3939925143495,-1.11315886711196,-0.836442863140783,-0.0457907850722503,-1.29151749828345,-0.74386763743381,3.25104023567525,3.65136936385122,1.84145589822515,1.81361460825646
974,0.0274511875285146,0.696828675379977,0.983646049167185,0.24692877749959,0.459173181206764,0.010857163603728,0.389811378610631,0.424063654924898,0.812011825108901,0.59965767694482,0.975797133461417,0.929682822595506,0.209612942665505,0.597016771182418,0.736140586722177,-3.14509762494297,0.748414337689988,1.87873986391734,37.4078633249877,1.19692513556879,30.3257149081118,-0.954264069945117,-0.906310883105143,-0.011279290493466,-0.840376555360698,-0.426623153192441,5.71873129038202,2.83845177066202,1.59701677118242,1.73614058672218
975,0.934589656217645,0.765942121745087,0.919612342839905,0.366121535403654,0.527708419622388,0.867642174437021,0.770410449915566,0.74761892349987,0.0946511320120965,0.0935584600938795,0.68329229843244,0.675918154145746,0.0546947893383913,0.012943686239887,0.696330528802394,-1.33082068756471,0.782971060872544,1.79549604569188,40.9836460621096,1.2860209455091,56.0292652331106,-0.421425370118208,-0.453333507100182,-0.0543209320792742,-1.39708569389673,-0.748378471724316,4.70367261658298,2.21877915735356,1.01294368623989,1.69633052880239
976,0.4697473324871,0.229932690161901,0.109053310781252,0.794739922731804,0.630032125587886,0.684735288522827,0.666160860808721,0.285850163460088,0.182202363951597,0.450018808279807,0.886288420461273,0.770143449233845,0.61430530817993,0.000735608168101559,0.464066230560187,-2.2605053350258,0.514966345080951,0.741769304015627,53.8421976819541,1.41904176326425,50.5420586556848,-0.56737479486779,-1.09980977115588,-0.0490678581629042,-1.00497931089221,-0.525082737492599,5.08057379693538,4.45722123271972,1.0007356081681,1.46406623056019
977,0.396708727025737,0.352208394939701,0.566648385312098,0.543595384125287,0.919080121945745,0.742532421455253,0.183226672119461,0.862204419197359,0.859693860603186,0.124225910839159,0.325897819838797,0.853014608527534,0.580013561293172,0.422484999385352,0.179037168506999,-2.40658254594853,0.57610419746985,1.33664290090573,46.3078615237586,1.79480415852947,52.2759726436576,-1.24348265903275,-0.292913813123697,-0.00841836836380884,-1.36335149807693,-1.14151239817732,5.41205843411013,4.32005424517269,1.42248499938535,1.179037168507
978,0.144168662768944,0.0806084689510365,0.731649956949831,0.940421992575284,0.76715543421808,0.0785065556863944,0.774688723850064,0.429853560957282,0.525386923570962,0.877950290214736,0.488064549839124,0.48016975959142,0.77142394844039,0.481950839782599,0.876142164160808,-2.91166267446211,0.440304234475518,1.55114494403478,58.2126597772585,1.5973020644835,32.3551966705918,-0.415435786609911,-0.898205014659806,-0.0284767845857423,-0.53425468076379,-0.963128995176963,3.92067903836568,5.08569579376156,1.4819508397826,1.87614216416081
979,0.0428725645394685,0.132201329854007,0.929387005281169,0.563730391252475,0.530378127301888,0.268020107590749,0.291483280335087,0.106237844848695,0.438387727994317,0.972944993343515,0.186827810802342,0.991399598329794,0.394497905370935,0.341110825771155,0.339797105968309,-3.11425487092106,0.466100664927003,1.80820310686552,46.9119117375743,1.28949156549245,38.0406032277225,-1.09192340753088,-1.35126701721183,-0.033696736320341,-0.429760507322134,-1.29448940811742,5.96559839331917,3.57799162148374,1.34111082577116,1.33979710596831
980,0.0147030690689571,0.551454433377987,0.912112578761919,0.140391638821146,0.859236280057579,0.411978219103379,0.452387906080577,0.777439701978117,0.223974202049275,0.21628541621364,0.971558989398337,0.614733027141696,0.789147621486957,0.358429298135607,0.497476138247487,-3.17059386186209,0.675727216688994,1.78574635239049,34.2117491646344,1.71700716407485,42.3593465731014,-0.866656931487192,-0.411584417230636,-0.0465615478770435,-1.262086042165,-0.43128511166183,4.45893210856679,5.15659048594783,1.35842929813561,1.49747613824749
981,0.395579535620132,0.152538857132196,0.14537885866873,0.915082830963191,0.767353968642186,0.367596540883183,0.84370030705103,0.0896513173407875,0.614760617189109,0.0596253344916428,0.609342009639988,0.492747004619179,0.680047469870032,0.504111303694236,0.194554496419771,-2.40884092875974,0.476269428566098,0.788992516269349,57.4524849288957,1.59756015923484,41.0278962264955,-0.318819570128558,-1.3744881557229,-0.0231143629686534,-1.43441213205919,-0.829723789396013,3.97098801847671,4.72018987948013,1.50411130369424,1.19455449641977
982,0.732463113701592,0.967498472957251,0.555834863923956,0.147391135773777,0.0148712951250685,0.91906603432633,0.436909966719337,0.102578945942999,0.585878269916245,0.70346376406479,0.373133487706538,0.353175101665935,0.743472176923727,0.196411978779205,0.782332372863001,-1.73507377259682,0.883749236478625,1.32258532310114,34.4217340732133,0.619332683662589,57.5719810297899,-0.888326046592929,-1.3563894756798,-0.0248473038050253,-0.726189859528731,-1.08955316352281,3.41270040666374,4.97388870769491,1.19641197877921,1.782332372863
983,0.361502826830683,0.875250296205593,0.743811562183003,0.810121555486228,0.572591620328215,0.557695500341554,0.125867787040615,0.859538930040939,0.709336588848537,0.996313040529843,0.0693497334561932,0.259786277282983,0.858230472051383,0.232327837308248,0.362398685121133,-2.47699434633864,0.837625148102796,1.5669550308379,54.3036466645869,1.34436910642668,46.7308650102466,-1.32378509814314,-0.296645497942685,-0.0174398046690878,-0.404055655417172,-1.42371529319819,3.03914510913193,5.43292188820553,1.23232783730825,1.36239868512113
984,0.672901794355673,0.194438991667082,0.753078369206128,0.615500752242282,0.69716820784177,0.0638308020288435,0.0983268638323061,0.743058324324743,0.485719512880625,0.847944621103661,0.144049008917374,0.338586294270121,0.423743314718517,0.659667823606947,0.123811666333737,-1.85419641128865,0.497219495833541,1.57900187996797,48.4650225672685,1.5063186701943,31.9149240608653,-1.36234239063477,-0.45971834594536,-0.0308568292271625,-0.567260916785973,-1.34154609019089,3.35434517708048,3.69497325887407,1.65966782360695,1.12381166633374
985,0.0667421915029797,0.301586553987271,0.682803480160578,0.886079085636884,0.304044740927095,0.992483094472283,0.320091260630793,0.398343692917998,0.256860648596038,0.234488161946336,0.0102991586887899,0.741514153892174,0.104809365696584,0.307857312399894,0.0335903418113788,-3.06651561699404,0.550793276993635,1.48764452420875,56.5823725691065,0.995258163205224,59.7744928341685,-1.05187223511689,-0.942318829914803,-0.0445883610842377,-1.24206302185903,-1.48867092544233,4.9660566155687,2.41923746278634,1.30785731239989,1.03359034181138
986,0.373472024129859,0.465394274606525,0.299599599814353,0.613202808160645,0.0665830741929822,0.127659475769537,0.648082060388289,0.938262943245936,0.0547523955833167,0.745931707352245,0.830142930879723,0.581710579029129,0.479647674464155,0.424028467616998,0.67917963250059,-2.45305595174028,0.632697137303262,0.989479479758659,48.3960842448194,0.686557996450877,33.8297842730861,-0.592685115456395,-0.186431879455689,-0.056714856265001,-0.679475121912531,-0.586842776032304,4.32684231611652,3.91859069785662,1.424028467617,1.67917963250059
987,0.254810281512172,0.00775634394865483,0.767651714605279,0.409557097792315,0.906686690807653,0.125181777973194,0.793496055889875,0.756248558095656,0.231787418134045,0.424005538071816,0.950892092454402,0.178931198232807,0.355640727313701,0.74005701875966,0.942727985206991,-2.69037943697566,0.403878171974327,1.59794722898686,42.2867129337695,1.77869269804995,33.7554533391958,-0.389105521754175,-0.441252018666081,-0.0460927549119573,-1.033593908121,-0.454018698300157,2.71572479293123,3.4225629092548,1.74005701875966,1.94272798520699
988,0.303964111858358,0.394317167762667,0.151719557031989,0.800683185894042,0.164913233032295,0.277497870803035,0.734049308613098,0.303409985659954,0.437947145881287,0.498084847268493,0.0861407219542501,0.499824053498761,0.797529138538831,0.021370319869214,0.364147929613789,-2.59207177628328,0.597158583881333,0.797235424141586,54.0204955768213,0.814387202941983,38.324936124091,-0.472330967941663,-1.07522602007606,-0.0337231712471228,-0.952106668004657,-1.40524520585032,3.99929621399504,5.19011655415532,1.02137031986921,1.36414792961379
989,0.335072158996016,0.521489040730676,0.590725381467181,0.228094244734384,0.0533998151160777,0.29418410073081,0.847281949026044,0.745185717026858,0.879266079649174,0.259594726265719,0.503090474241103,0.154292630353322,0.549313429601646,0.654772966216939,0.360856957345425,-2.52985568200797,0.660744520365338,1.36794299590734,36.8428273420315,0.669419759650901,38.8255230219243,-0.313805271363538,-0.456739996162398,-0.00724403522104956,-1.21444580110771,-0.946600478334787,2.61717052141329,4.19725371840658,1.65477296621694,1.36085695734542
990,0.267307674022702,0.633447930366267,0.900310060375991,0.710263449596707,0.747400530153575,0.374139196799447,0.292215416995498,0.263795491996376,0.582741715645573,0.40683851974085,0.368323122409483,0.366813532005685,0.137196871618119,0.545824691605599,0.498676875393527,-2.6653846519546,0.716723965183133,1.77040307848879,51.3079034879012,1.57162068919965,41.2241759039834,-1.0908984162063,-1.13068631120507,-0.0250354970612656,-1.05247762828507,-1.09484456534957,3.46725412802274,2.54878748647248,1.5458246916056,1.49867687539353
991,0.758523254416883,0.546572535897605,0.990166849356145,0.558277640076044,0.0132706271484494,0.145168601200295,0.573117537261297,0.593307693509851,0.749255488808577,0.997709517002882,0.690937032777971,0.453961886180254,0.554536933752242,0.411508601564914,0.428840206078719,-1.68295349116623,0.673286267948803,1.88721690416299,46.7483292022813,0.617251815292984,34.3550580360088,-0.697635447834184,-0.669369229086209,-0.0150446706714854,-0.40251953129683,-0.739969263944232,3.81584754472102,4.21814773500897,1.41150860156491,1.42884020607872
992,0.264047454083494,0.0441746057434939,0.0896370513713919,0.845291175614266,0.748291606738387,0.129031630961224,0.0541883568440874,0.453072570864577,0.433556648596966,0.154037994652676,0.523067824800964,0.73201207861118,0.961763368998654,0.00238156699715182,0.0853350709374063,-2.67190509183301,0.422087302871747,0.716528166782809,55.358735268428,1.5727790887599,33.8709489288367,-1.42413630041828,-0.865698400789592,-0.033986601084182,-1.33055820588206,-0.924625392718939,4.92804831444472,5.84705347599462,1.00238156699715,1.08533507093741
993,0.00484248802112415,0.443214137117534,0.869303148163483,0.106814986813037,0.51245871498979,0.979260289393986,0.0201768723586574,0.66779450404613,0.703613072116549,0.546329093302445,0.454070818916584,0.666805374894446,0.336890293002129,0.323929726231843,0.148377772231586,-3.19031502395775,0.621607068558767,1.73009409261253,33.2044496043911,1.26619632948673,59.3778086818196,-1.47175237869788,-0.565087694335419,-0.0177832156730071,-0.899037997367311,-1.00052209919176,4.66722149957778,3.34756117200851,1.32392972623184,1.14837777223159
994,0.0391654217129884,0.683549755239859,0.985461545297566,0.726422678722379,0.665372669688581,0.375978098453488,0.418019046673551,0.00136194430788358,0.80080591262908,0.0643447959676074,0.605758749902869,0.438914192639912,0.526473423925694,0.328456672310519,0.835210597428959,-3.12166915657402,0.74177487761993,1.88110000888684,51.7926803616714,1.46498447059516,41.2793429536046,-0.914773334657028,-1.49809327796896,-0.0119516452422552,-1.42922072443563,-0.833665375106844,3.75565677055965,4.10589369570278,1.32845667231052,1.83521059742896
995,0.28171634591821,0.0480492905536666,0.269217270481711,0.821141172801455,0.875432413919053,0.644411139842123,0.838828832603836,0.469937552536372,0.533526601013107,0.207763407742294,0.937739636581857,0.287073400460649,0.0142267479451063,0.0389978885596308,0.292294626181169,-2.63656730816358,0.424024645276833,0.949982451626224,54.6342351840436,1.73806213809477,49.3323341952637,-0.32563963435463,-0.842087426449079,-0.0279884039392136,-1.27146025148348,-0.468486399759958,3.1482936018426,2.05690699178043,1.03899788855963,1.29229462618117
996,0.335994070138317,0.17838159024793,0.904083196641877,0.778735873151881,0.676234302858356,0.392495454682503,0.442154010029665,0.202160464979243,0.799283278903148,0.429912182141095,0.527984916219953,0.234534732628924,0.320564141093288,0.873022968370778,0.441868017862861,-2.52801185972337,0.489190795123965,1.77530815563444,53.3620761945564,1.47910459371586,41.7748636404751,-0.880984385958469,-1.21697534902906,-0.0120430032658111,-1.02709659964479,-0.919216592158051,2.9381389305157,3.28225656437315,1.87302296837078,1.44186801786286
997,0.978840582286318,0.417110768268195,0.139929656270891,0.590354104147758,0.0463281260303532,0.0982202688752053,0.477523803827974,0.597412903169791,0.534576767807826,0.626415208941791,0.876672614809436,0.100735282851538,0.99781793678614,0.262388134330511,0.0530379632438223,-1.24231883542736,0.608555384134098,0.781908553152159,47.7106231244328,0.660226563839459,32.9466080662562,-0.831466674640837,-0.663621935562293,-0.0279253939315304,-0.81094327016403,-0.53566012370962,2.40294113140615,5.99127174714456,1.26238813433051,1.05303796324382
